,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
124,3820.2008007532254,92,1,2,285.3422335445208,-18.694349210546807,573.7677886011609,212.22637159450784,19.104593885932772,
125,3820.2508007530264,92,1,2,285.3309597762157,-18.69422685616826,573.9681930525766,214.15142049262562,19.102999864750448,
126,3820.300800752827,92,1,2,285.3196684258216,-18.694107553296227,574.1682188427202,216.07930227898396,19.101405854388087,
127,3820.3508007530936,92,1,2,285.308359633079,-18.69399125908608,574.3678707823044,218.0099912025985,19.099810358775407,
128,3820.4008007528946,92,1,2,285.29703353804047,-18.693877930696416,574.5671536806304,219.94346147489216,19.098211881886705,
129,3820.4508007531613,92,1,2,285.2856902803326,-18.693767525281554,574.7660723586015,221.87968739563286,19.09660892763675,
130,3820.500800752963,92,1,2,285.27433,-18.69366,574.9646316338932,223.81864320894582,19.095,
131,3820.5508007527646,92,1,2,285.26295281506,-18.69355532827827,575.1628338296367,225.76030728663343,19.09338434985183,
132,3820.6008007530327,92,1,2,285.25155875669884,-18.693453548627502,575.3606712550705,227.70467423975805,19.091764215850272,
133,3820.6508007528346,92,1,2,285.2401478347109,-18.693354715832804,575.5581337115214,229.65174268223288,19.09014258364439,
134,3820.7008007531026,92,1,2,285.2287200584616,-18.693258884675537,575.755211009409,231.60151129900768,19.088522438822874,
135,3820.750800752905,92,1,2,285.21727543773784,-18.693166109940687,575.9518929535257,233.55397870093535,19.086906767034773,
136,3820.800800752708,92,1,2,285.20581398200335,-18.69307644641057,576.1481693558995,235.50914355187263,19.08529855388384,
137,3820.8508007529754,92,1,2,285.1943357007169,-18.69298994886758,576.3440300302841,237.46700451432804,19.083700784974084,
138,3820.9008007527777,92,1,2,285.18284060365437,-18.69290667209655,576.5394647866829,239.42756019457326,19.082116445954153,
139,3820.9508007530453,92,1,2,285.1713287001593,-18.692826670879125,576.7344634441447,241.39080927043779,19.08054852241343,
140,3821.000800752847,92,1,2,285.1598,-18.692750000000004,576.9290158161572,243.35675034511553,19.079,
141,3821.0508007526487,92,1,2,285.14825453134455,-18.692676705729554,577.1231129184065,245.32537869909345,19.077472625644873,
142,3821.1008007529153,92,1,2,285.1366923972581,-18.69260680028996,577.316750549316,247.29667611136927,19.075963191587164,
143,3821.1508007527163,92,1,2,285.1251137198507,-18.692540287393268,577.5099257016502,249.2706209403362,19.074467251434925,
144,3821.200800752983,92,1,2,285.1135186207973,-18.692477170748973,577.7026353804304,251.24719162958615,19.072980358740146,
145,3821.2508007527836,92,1,2,285.10190722220096,-18.692417454068995,577.8948765885468,253.226366560849,19.071498067110458,
146,3821.3008007525846,92,1,2,285.09027964583663,-18.69236114106348,578.0866463393555,255.20812418282378,19.07001593011193,
147,3821.350800752851,92,1,2,285.0786360134748,-18.692308235442674,578.2779416512901,257.1924429560766,19.068529501310643,
148,3821.400800752652,92,1,2,285.0669764472072,-18.69225874091832,578.4687595425353,259.179301297525,19.067034334314215,
149,3821.4508007529184,92,1,2,285.0553010686876,-18.69221266120023,578.6590970435124,261.1686777098324,19.06552598267466,
150,3821.50080075272,92,1,2,285.04361,-18.69217,578.8489511826766,263.16055063346477,19.064,
151,3821.550800752522,92,1,2,285.0319033397431,-18.692130758805117,579.0383197484219,265.15490247554203,19.06245314760313,
152,3821.6008007527894,92,1,2,285.02018109388996,-18.692094930211905,579.2272035300035,267.1517312485616,19.060887017783916,
153,3821.6508007525913,92,1,2,285.0084432455818,-18.692062504594862,579.4156040599383,269.1510388102332,19.059304410633008,
154,3821.7008007528593,92,1,2,284.9966897775191,-18.692033472327218,579.6035228762877,271.1528270935295,19.05770812618243,
155,3821.7508007526617,92,1,2,284.9849206728357,-18.69200782378333,579.7909615086064,273.1570979577557,19.056100964523402,
156,3821.800800752464,92,1,2,284.97313591433345,-18.691985549336756,579.9779214901992,275.16385331891615,19.05448572570256,
157,3821.850800752732,92,1,2,284.9613354848096,-18.691966639361162,580.1644043528527,277.1730950939838,19.05286520976625,
158,3821.9008007525345,92,1,2,284.94951936738715,-18.691951084230723,580.350411621644,279.18482514462767,19.05124221680613,
159,3821.9508007528025,92,1,2,284.9376875447453,-18.69193887431898,580.5359448270776,281.1990454082842,19.049619546853478,
160,3822.0008007526044,92,1,2,284.92584,-18.691929999999996,580.7210054912274,283.2157577482255,19.048,
161,3822.050800752406,92,1,2,284.91397672986795,-18.69192445905082,580.9055936304876,285.2349618677243,19.04638578397747,
162,3822.100800752673,92,1,2,284.9020977868036,-18.691922278862034,581.0897032240706,287.2566486036177,19.04477673725965,
163,3822.150800752474,92,1,2,284.8902032375246,-18.69192349422762,581.2733267399817,289.2808065236938,19.043172106050662,
164,3822.2008007527406,92,1,2,284.878293148302,-18.691928139941552,581.4564566568073,291.307424275961,19.041571136494763,
165,3822.2508007525416,92,1,2,284.8663675858463,-18.691936250797667,581.6390854500443,293.33649043791456,19.039973074795938,
166,3822.3008007523426,92,1,2,284.8544266165311,-18.691947861589945,581.8212056040528,295.36799364859155,19.038377167113417,
167,3822.350800752609,92,1,2,284.84247030672543,-18.691963007112484,582.0028096069198,297.40192255203385,19.036782659606526,
168,3822.40080075241,92,1,2,284.83049872312847,-18.691981722158935,582.1838899454309,299.43826574037223,19.035188798479123,
169,3822.450800752676,92,1,2,284.8185119319895,-18.692004041523603,582.3644391168832,301.47701188649336,19.033594829875664,
170,3822.500800752477,92,1,2,284.80651,-18.69203,582.5444496156165,303.5181495923179,19.032,
171,3822.5508007522776,92,1,2,284.7944929909654,-18.692059624991675,582.7239152748093,305.561667801495,19.030403716522738,
172,3822.6008007525443,92,1,2,284.7824609584993,-18.69209291433995,582.9028352507078,307.60755658253845,19.028806033159597,
173,3822.6508007523453,92,1,2,284.77041395400073,-18.692129858494603,583.0812100263892,309.65580623325644,19.027207165182233,
174,3822.700800752612,92,1,2,284.7583520284163,-18.69217044790674,583.2590400931946,311.70640713447904,19.025607327802753,
175,3822.7508007524134,92,1,2,284.7462752331378,-18.692214673026,583.4363259374613,313.75934959750174,19.02400673629285,
176,3822.8008007522144,92,1,2,284.73418361921637,-18.692262524303153,583.6130680521354,315.8146239976645,19.022405605879527,
177,3822.850800752481,92,1,2,284.7220772376983,-18.692313992189106,583.7892669317708,317.87222071727206,19.020804151789754,
178,3822.900800752282,92,1,2,284.7099561399645,-18.692369067133296,583.9649230676441,319.9321300878931,19.019202589295258,
179,3822.9508007525487,92,1,2,284.69782037694057,-18.692427739587156,584.1400369592276,321.99434252465664,19.017601133608096,
180,3823.0008007523497,92,1,2,284.68567,-18.69249,584.3146091011079,324.05884837271475,19.016,
181,3823.0508007521503,92,1,2,284.673505056465,-18.69255584098177,584.4886396740228,326.12563871561326,19.01439934996733,
182,3823.100800752417,92,1,2,284.66132557882105,-18.692625263778563,584.662127578552,328.1947073383568,19.012799130084073,
183,3823.1508007522175,92,1,2,284.6491315961817,-18.692698271793525,584.8350713911549,330.26604864631133,19.011199233238294,
184,3823.200800752484,92,1,2,284.6369231372029,-18.692774868432444,585.0074696958156,332.33965712588997,19.009599552258464,
185,3823.2508007522847,92,1,2,284.62470023099127,-18.69285505709834,585.1793210711445,334.41552719029664,19.007999980032654,
186,3823.3008007520857,92,1,2,284.6124629063083,-18.692938841196334,585.3506241016456,336.4936533146614,19.006400409404225,
187,3823.3508007523524,92,1,2,284.60021119191106,-18.693026224131707,585.5213773728836,338.5740299782105,19.00480073321656,
188,3823.4008007521534,92,1,2,284.58794511689507,-18.69311720930726,585.6915794667252,340.65665160603913,19.00320084435772,
189,3823.4508007524205,92,1,2,284.57566470989536,-18.693211800129134,585.8612289724601,342.74151270475943,19.001600635656175,
190,3823.5008007522224,92,1,2,284.56337,-18.69331,586.0303244741367,344.82860770741814,19.0,
191,3823.550800752024,92,1,2,284.55106101336895,-18.693411821079724,586.1988630729976,346.9179317251878,18.998398883643688,
192,3823.600800752292,92,1,2,284.53873776583254,-18.69351731054659,586.366835917181,349.00948233516164,18.99679744648623,
193,3823.6508007520943,92,1,2,284.52640027098016,-18.69362652433047,586.5342326635475,351.10325767117143,18.995195901882475,
194,3823.700800752362,92,1,2,284.514048541938,-18.69373951836524,586.7010429773107,353.1992559438346,18.993594463127625,
195,3823.750800752164,92,1,2,284.501682592288,-18.69385634858066,586.8672565195762,355.29747528458347,18.99199334357654,
196,3823.8008007519666,92,1,2,284.4893024352631,-18.693977070909597,587.0328629582267,357.3979138822263,18.990392756539322,
197,3823.8508007522346,92,1,2,284.47690808409163,-18.694101741285074,587.197851963242,359.5005699245089,18.988792915326115,
198,3823.900800752037,92,1,2,284.4644995523445,-18.694230415636618,587.3622132021036,361.6054415392185,18.987194033291736,
199,3823.9508007523045,92,1,2,284.4520768531262,-18.69436314989847,587.5259363505482,363.71252693138405,18.985596323731432,
200,3824.0008007521064,92,1,2,284.43964,-18.6945,587.6890110803171,365.82182422638346,18.984,
201,3824.050800751908,92,1,2,284.4271890202509,-18.694641004697008,587.8514298545756,367.93332887759425,18.982405115493673,
202,3824.100800752175,92,1,2,284.41472399745066,-18.694786134036306,588.0131962776815,370.04702542352993,18.98081108395314,
203,3824.150800751976,92,1,2,284.40224502958836,-18.69493534088338,588.1743167367864,372.16289562633085,18.9792171592497,
204,3824.2008007522427,92,1,2,284.38975221418485,-18.695088578109182,588.3347976276843,374.2809213405313,18.97762259519528,
205,3824.2508007520437,92,1,2,284.37724564922223,-18.695245798579048,588.4946453428155,376.4010843554459,18.976026645661207,
206,3824.3008007518447,92,1,2,284.3647254323297,-18.695406955162554,588.6538662817507,378.5233665332141,18.97442856447425,
207,3824.350800752111,92,1,2,284.35219166113217,-18.69557200072945,588.8124668466828,380.6477497496928,18.972827605461106,
208,3824.400800751912,92,1,2,284.3396444336007,-18.695740888144826,588.9704534380489,382.7742158350764,18.97122302249323,
209,3824.450800752178,92,1,2,284.3270838472355,-18.695913570280023,589.1278324648364,384.9027467123737,18.96961406938233,
210,3824.500800751979,92,1,2,284.31451,-18.69609,589.2846103328386,387.03332423907847,18.968,
211,3824.55080075178,92,1,2,284.30192297583227,-18.696270150129074,589.440790179823,389.16593305680743,18.966380654417378,
212,3824.6008007520472,92,1,2,284.2893228039837,-18.69645407330986,589.5963620457976,391.300568659471,18.96475821768334,
213,3824.6508007518482,92,1,2,284.27670950038294,-18.696641842134362,589.7513126941275,393.43722919142584,18.96313546113661,
214,3824.7008007521154,92,1,2,284.26408308048576,-18.69683352920152,589.9056288967796,395.5759128742665,18.961515156055487,
215,3824.7508007519164,92,1,2,284.25144356021383,-18.69702920710319,590.0592974227773,397.71661784773204,18.95990007377865,
216,3824.8008007517174,92,1,2,284.2387909551325,-18.697228948436575,590.2123050482818,399.85934230901427,18.958292985599453,
217,3824.850800751984,92,1,2,284.22612528080276,-18.697432825799027,590.3646385522479,402.0040844531178,18.956696662811574,
218,3824.900800751785,92,1,2,284.2134465531359,-18.69764091178218,590.5162847121924,404.1508424127873,18.955113876753238,
219,3824.9508007520512,92,1,2,284.20075478756695,-18.697853278985345,590.6672303141114,406.299614398478,18.95354739870349,
220,3825.000800751852,92,1,2,284.18805000000003,-18.69807,590.8174621411836,408.45039853828877,18.952,
221,3825.050800751652,92,1,2,284.17533221662893,-18.69829113478265,590.9669690289436,410.6031909690886,18.95047326687257,
222,3825.1008007519176,92,1,2,284.16260150623697,-18.69851669272639,591.1157479971439,412.75797963312164,18.948964045295636,
223,3825.1508007517173,92,1,2,284.14985794860763,-18.698746670577098,591.2637981099792,414.91475037131727,18.947467996221683,
224,3825.200800751983,92,1,2,284.1371016230463,-18.698981065089143,591.4111184404891,417.0734891136706,18.94598078054718,
225,3825.2508007517827,92,1,2,284.12433260932977,-18.699219873008254,591.557708059536,419.2341817185592,18.94449805922421,
226,3825.3008007515823,92,1,2,284.11155098687453,-18.699463091086663,591.703566045431,421.3968141134613,18.943015493163305,
227,3825.3508007518476,92,1,2,284.0987568350929,-18.699710716076787,591.8486914797882,423.56137223470665,18.941528743274993,
228,3825.4008007516472,92,1,2,284.08595023375085,-18.699962744724115,591.99308344351,425.72784196693317,18.940033470511352,
229,3825.450800751913,92,1,2,284.07313126213364,-18.700219173783417,592.1367410262375,427.8962092842345,18.93852533576887,
230,3825.500800751713,92,1,2,284.0603,-18.70048,592.2796633155975,430.0664600887554,18.937,
231,3825.550800751513,92,1,2,284.04745652786147,-18.700745220735342,592.4218492841599,432.238580175845,18.935454278126794,
232,3825.60080075178,92,1,2,284.03460093068577,-18.701014835787188,592.5632974182878,434.41255464508805,18.933889601116984,
233,3825.6508007515804,92,1,2,284.0217332949115,-18.70128884555472,592.7040060817292,436.58836836809024,18.93230855399375,
234,3825.700800751847,92,1,2,284.00885370649445,-18.701567250447276,592.8439736472887,438.7660063065045,18.930713721721688,
235,3825.750800751648,92,1,2,283.99596225186673,-18.701850050863893,592.9831984863436,440.945453349856,18.92910768932452,
236,3825.8008007514495,92,1,2,283.9830590170969,-18.702137247211358,593.1216789779978,443.12669445752033,18.927493041781457,
237,3825.850800751716,92,1,2,283.97014408824964,-18.702428839896644,593.2594135051341,445.3097145978982,18.925872364071374,
238,3825.9008007515176,92,1,2,283.9572175517468,-18.702724829318534,593.396400450618,447.4944986874169,18.924248241218493,
