,time_tdb,time_e,t_win,ap_flux,ap_flux_err,npix_detect,empty_flux,empty_flux_e,nt_ap_flux,nt_ap_flux_e,nframes,sector,camera,ccd,empty_flux3,ap_mag,ap_mag_err,nt_ap_mag,nt_ap_mag_err,empty_mag,empty_mag3,empty_mag_err,time_utc_sc,time_utc_geo,psf_flux,psf_flux_err,psf_mag,psf_mag_err,v_mag,ra_ephem,dec_ephem,ra_model,dec_model
0,2460804.0184527757,0.5208856044155254,2.0835411333468983,0.5792289818972071,0.18839290108996412,2.0,0.04145407679234738,0.13652049477109182,0.8643477260285544,0.2299361512714216,901,92,2,3,0.12436223037704214,21.032874290528923,0.35665539187492995,20.598278765577458,0.293126372038052,23.89608188103781,22.703278744238652,3.5759989469498046,2460804.0176520194,2460804.017658781,0.6521360862229059,0.17714611537266187,20.904154418152327,0.2991374467038734,19.596466976105862,288.14501602408865,-18.70494143241218,288.1482932851761,-18.705930858969246
1,2460806.1043056976,0.5208836041770155,2.0835333348472886,0.31799886337849614,0.18010342428468304,1.0,-0.04049784650435151,0.1201427747247853,0.6591330117916523,0.20833870995513548,901,92,2,3,-0.12149353951305453,21.68393608077264,0.6169524049272438,20.892567341898182,0.34680269562040333,23.92142017505856,22.728617038259404,3.2213830346624506,2460806.1035049413,2460806.103515216,0.6154016135234611,0.17194624731574712,20.96710342352244,0.3074529584277548,19.53486806492312,287.8594210043574,-18.691420891783395,287.86289183500253,-18.689361732797632
2,2460808.1901497385,0.5208814872053154,2.083525024307164,0.41745356590385,0.17173692749964045,2.0,0.06051877693185853,0.11977959531036708,0.14425754267434315,0.20984164580747963,901,92,2,3,0.1815563307955756,21.38847956208713,0.44945266981835835,22.54215367495906,1.580137955437318,23.48527464383595,22.292471507036794,2.149485636225032,2460808.1893489826,2460808.1893614167,0.5188622817198084,0.16470082030422248,21.152369747122464,0.34824989211212715,19.473426192750622,287.54561458926474,-18.68206103145593,287.5490609228484,-18.680431943138146
3,2460810.491282857,0.5208794734244293,2.298814219412634,0.36347266796287725,0.1788106778814546,1.0,-0.030654087105130613,0.12596915188994692,1.1518259576744874,0.2231246615748887,901,92,2,3,-0.09196226131539184,21.53882060299716,0.5364639736077844,20.286532845970907,0.21618374347933128,24.223779032156806,23.03097589535765,4.461977819597176,2460810.4904821017,2460810.490494827,0.7751108515409334,0.1801933281486956,20.716590457379795,0.25731042046531094,19.404285542044466,287.17432441340355,-18.678787597678188,287.1773791420031,-18.67850284035575
4,2460812.577111633,0.5208778510527736,2.083510782864778,0.7161485055939333,0.18158746122568334,2.0,0.0021209998726222324,0.12791292995216902,0.9971084894629076,0.23265437180920834,901,92,2,3,0.006362999617866697,20.802492274983052,0.2798042092782065,20.443143965274608,0.25822085540835366,27.123648393913054,25.9308452571139,65.478429013057,2460812.576310878,2460812.5763219623,1.3182700759974328,0.1865532050983663,20.13998901513725,0.16157736109648285,19.341742182830366,286.8182485196093,-18.682878936197948,286.82095977961006,-18.681145053957515
