,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
47,3804.9008007562447,92,2,3,288.0285252467321,-18.699096746548513,1628.4638548783746,265.11568634276705,19.56991673344731,
48,3804.950800756515,92,2,3,288.0217128610706,-18.698757939966512,1628.2470332816551,263.9643474727456,19.568448673550403,
49,3805.000800756319,92,2,3,288.01488,-18.69842,1628.0299089100629,262.80939929191686,19.567,
50,3805.050800756124,92,2,3,288.00802697011085,-18.698083142963824,1627.8125265818032,261.6508882168134,19.565572467553093,
51,3805.1008007563937,92,2,3,288.0011540641395,-18.6977475038705,1627.5949167093097,260.4888601063389,19.564162879365778,
52,3805.1508007561984,92,2,3,287.9942615715497,-18.697413197416317,1627.3771061091102,259.3233607248789,19.56276680073306,
53,3805.200800756468,92,2,3,287.9873497815475,-18.6970803382851,1627.1591215892836,258.154435810655,19.561379796897615,
54,3805.250800756273,92,2,3,287.9804189835943,-18.69674904117308,1626.9409899656278,256.9821311627283,19.559997433154027,
55,3805.3008007560775,92,2,3,287.97346946695694,-18.69641942076721,1626.7227380474967,255.80649256500726,19.558615274758115,
56,3805.3508007563473,92,2,3,287.96650152089995,-18.696091591754467,1626.5043926438407,254.62756581895547,19.557228886965706,
57,3805.400800756152,92,2,3,287.959515434881,-18.695765668831022,1626.2859805693374,253.44539677680854,19.55583383507138,
58,3805.4508007564223,92,2,3,287.9525114980961,-18.69544176668084,1626.0675286301298,252.2600312648134,19.554425684317817,
59,3805.500800756227,92,2,3,287.94549,-18.69512,1625.8490636401002,251.07151517139607,19.553,
60,3805.5508007560315,92,2,3,287.93845120705686,-18.694800468459878,1625.630609275951,249.8798908161706,19.551553544204513,
61,3805.600800756302,92,2,3,287.9313952945554,-18.694483211669397,1625.4121766911517,248.6851863171475,19.55008786634068,
62,3805.6508007561065,92,2,3,287.92432241518674,-18.694168254230668,1625.1937739136554,247.4874262797779,19.548605712689728,
63,3805.7008007563772,92,2,3,287.91723272137756,-18.693855620734062,1624.9754089622395,246.2866352722131,19.547109829478014,
64,3805.750800756182,92,2,3,287.9101263658167,-18.693545335781604,1624.7570898627855,245.08283791453647,19.54560296298734,
65,3805.800800755986,92,2,3,287.9030035009937,-18.6932374239666,1624.5388246340274,243.87605880066616,19.54408785945774,
66,3805.8508007562564,92,2,3,287.8958642793957,-18.692931909882443,1624.320621293632,242.66632253180234,19.542567265128948,
67,3805.9008007560606,92,2,3,287.8887088537083,-18.692628818131034,1624.1024878642988,241.45365375049718,19.541043926283212,
